1, Paris, Lightweight, 1
22610, Denver, Light Heavyweight, 0
22611, London, Light Heavyweight, 1
22612, Los Angeles, Light Heavyweight, 1
22613, Dublin, Light Heavyweight, 1
22614, Los Angeles, Light Heavyweight, 0
22615, Los Angeles, Light Heavyweight, 0
22616, Dublin, Light Heavyweight, 0
22617, Las Vegas, Light Heavyweight, 1
22618, Paris, Light Heavyweight, 0
22619, London, Light Heavyweight, 1
22620, London, Light Heavyweight, 0
22621, Seattle, Light Heavyweight, 1
22622, New York, Light Heavyweight, 1
22623, Las Vegas, Light Heavyweight, 0
22624, Paris, Light Heavyweight, 0
22625, Los Angeles, Light Heavyweight, 0
22626, Paris, Light Heavyweight, 0
22627, Seattle, Light Heavyweight, 1
22628, London, Light Heavyweight, 1
22629, Seattle, Light Heavyweight, 0
22630, Seattle, Light Heavyweight, 0
22631, New York, Light Heavyweight, 0
22632, London, Light Heavyweight, 0
22633, Las Vegas, Light Heavyweight, 1
22634, Dublin, Light Heavyweight, 1
22635, Seattle, Light Heavyweight, 0
22636, New York, Light Heavyweight, 1
22637, London, Light Heavyweight, 0
22638, Dublin, Light Heavyweight, 0
22639, Dublin, Light Heavyweight, 0
22640, Denver, Light Heavyweight, 0
22641, Las Vegas, Light Heavyweight, 0
22642, Los Angeles, Light Heavyweight, 0
22643, Los Angeles, Light Heavyweight, 0
22644, Denver, Light Heavyweight, 1
22645, Seattle, Light Heavyweight, 1
22646, Denver, Light Heavyweight, 0
22647, Paris, Light Heavyweight, 0
22648, Paris, Light Heavyweight, 1
22649, Paris, Light Heavyweight, 1
22650, Denver, Light Heavyweight, 0
22651, Dublin, Light Heavyweight, 1
22652, Los Angeles, Light Heavyweight, 1
22653, Denver, Light Heavyweight, 1
22654, London, Light Heavyweight, 0
22655, Seattle, Light Heavyweight, 1
22656, Dublin, Light Heavyweight, 0
22657, Denver, Light Heavyweight, 0
22658, Seattle, Light Heavyweight, 0
22659, New York, Light Heavyweight, 0
22660, Paris, Light Heavyweight, 0
22661, Denver, Light Heavyweight, 0
22662, Denver, Light Heavyweight, 1
22663, Dublin, Light Heavyweight, 0
22664, New York, Light Heavyweight, 0
22665, Denver, Light Heavyweight, 0
22666, London, Light Heavyweight, 0
22667, Paris, Light Heavyweight, 1
22668, Paris, Light Heavyweight, 0
22669, London, Light Heavyweight, 0
22670, New York, Light Heavyweight, 1
22671, New York, Light Heavyweight, 0
22672, Seattle, Light Heavyweight, 1
22673, Paris, Light Heavyweight, 0
22674, Dublin, Light Heavyweight, 0
22675, Dublin, Light Heavyweight, 0
22676, Los Angeles, Light Heavyweight, 1
22677, Los Angeles, Light Heavyweight, 1
22678, New York, Light Heavyweight, 1
22679, Denver, Light Heavyweight, 1
22680, Las Vegas, Light Heavyweight, 1
22681, Dublin, Light Heavyweight, 1
22682, Seattle, Light Heavyweight, 0
22683, Dublin, Light Heavyweight, 1
22684, New York, Light Heavyweight, 1
22685, Los Angeles, Light Heavyweight, 1
22686, Los Angeles, Light Heavyweight, 0
22687, Denver, Light Heavyweight, 1
22688, Denver, Light Heavyweight, 0
22689, Los Angeles, Light Heavyweight, 0
22690, Las Vegas, Light Heavyweight, 0
22691, New York, Light Heavyweight, 0
22692, New York, Light Heavyweight, 1
22693, Seattle, Light Heavyweight, 1
22694, Paris, Light Heavyweight, 1
22695, Paris, Light Heavyweight, 0
22696, Los Angeles, Light Heavyweight, 1
22697, Dublin, Light Heavyweight, 0
22698, Las Vegas, Light Heavyweight, 0
22699, Paris, Light Heavyweight, 0
22700, Dublin, Light Heavyweight, 1
22701, Paris, Light Heavyweight, 1
22702, New York, Light Heavyweight, 1
22703, Las Vegas, Light Heavyweight, 1
22704, Los Angeles, Light Heavyweight, 0
22705, Dublin, Light Heavyweight, 1
22706, Dublin, Light Heavyweight, 1
22707, Denver, Light Heavyweight, 0
22708, London, Light Heavyweight, 0
22709, Seattle, Light Heavyweight, 1
22710, Seattle, Light Heavyweight, 0
22711, Las Vegas, Light Heavyweight, 0
22712, London, Light Heavyweight, 1
22713, Seattle, Light Heavyweight, 1
22714, Paris, Light Heavyweight, 1
22715, Dublin, Light Heavyweight, 0
22716, Paris, Light Heavyweight, 0
22717, Denver, Light Heavyweight, 1
22718, Paris, Light Heavyweight, 1
22719, London, Light Heavyweight, 0
22720, New York, Light Heavyweight, 0
22721, Dublin, Light Heavyweight, 1
22722, Paris, Light Heavyweight, 0
22723, New York, Light Heavyweight, 1
22724, Denver, Light Heavyweight, 0
22725, Las Vegas, Light Heavyweight, 1
22726, Las Vegas, Light Heavyweight, 1
22727, London, Light Heavyweight, 1
22728, Dublin, Light Heavyweight, 0
22729, Paris, Light Heavyweight, 0
22730, New York, Light Heavyweight, 0
22731, Paris, Light Heavyweight, 1
22732, Las Vegas, Light Heavyweight, 1
22733, London, Light Heavyweight, 1
22734, London, Light Heavyweight, 0
22735, Denver, Light Heavyweight, 1
22736, Los Angeles, Light Heavyweight, 1
22737, Las Vegas, Light Heavyweight, 0
22738, Los Angeles, Light Heavyweight, 0
22739, New York, Light Heavyweight, 1
22740, New York, Light Heavyweight, 1
22741, London, Light Heavyweight, 0
22742, Los Angeles, Light Heavyweight, 0
22743, Dublin, Light Heavyweight, 1
22744, Dublin, Light Heavyweight, 1
22745, Las Vegas, Light Heavyweight, 0
22746, Las Vegas, Light Heavyweight, 0
22747, Paris, Light Heavyweight, 0
22748, Paris, Light Heavyweight, 0
22749, New York, Light Heavyweight, 1
22750, Las Vegas, Light Heavyweight, 0
22751, Paris, Light Heavyweight, 1
22752, Seattle, Light Heavyweight, 0
22753, Paris, Light Heavyweight, 0
22754, Seattle, Light Heavyweight, 1
22755, Denver, Light Heavyweight, 0
22756, Las Vegas, Light Heavyweight, 0
22757, Paris, Light Heavyweight, 0
22758, New York, Light Heavyweight, 1
22759, Los Angeles, Light Heavyweight, 1
22760, Dublin, Light Heavyweight, 0
22761, Paris, Light Heavyweight, 0
22762, London, Light Heavyweight, 0
22763, Paris, Light Heavyweight, 1
22764, Las Vegas, Light Heavyweight, 1
22765, Los Angeles, Light Heavyweight, 1
22766, Las Vegas, Light Heavyweight, 0
22767, Las Vegas, Light Heavyweight, 0
22768, New York, Light Heavyweight, 1
22769, Los Angeles, Light Heavyweight, 0
22770, Las Vegas, Light Heavyweight, 0
22771, Las Vegas, Light Heavyweight, 1
22772, Denver, Light Heavyweight, 1
22773, Dublin, Light Heavyweight, 0
22774, London, Light Heavyweight, 0
22775, Seattle, Light Heavyweight, 0
22776, Seattle, Light Heavyweight, 1
22777, Las Vegas, Light Heavyweight, 0
22778, Seattle, Light Heavyweight, 0
22779, Las Vegas, Light Heavyweight, 1
22780, Paris, Light Heavyweight, 1
22781, New York, Light Heavyweight, 0
22782, Seattle, Light Heavyweight, 0
22783, Dublin, Light Heavyweight, 1
22784, Dublin, Light Heavyweight, 0
22785, Denver, Light Heavyweight, 0
22786, Dublin, Light Heavyweight, 1
22787, Las Vegas, Light Heavyweight, 1
22788, Paris, Light Heavyweight, 1
22789, Los Angeles, Light Heavyweight, 0
22790, Los Angeles, Light Heavyweight, 1
22791, Las Vegas, Light Heavyweight, 0
22792, Paris, Light Heavyweight, 1
22793, Los Angeles, Light Heavyweight, 0
22794, Los Angeles, Light Heavyweight, 0
22795, Denver, Light Heavyweight, 1
22796, New York, Light Heavyweight, 1
22797, New York, Light Heavyweight, 0
22798, London, Light Heavyweight, 1
22799, London, Light Heavyweight, 1
22800, Denver, Light Heavyweight, 1
22801, Dublin, Light Heavyweight, 1
22802, Paris, Light Heavyweight, 1
22803, Denver, Light Heavyweight, 0
22804, Dublin, Light Heavyweight, 0
22805, London, Light Heavyweight, 0
22806, Los Angeles, Light Heavyweight, 1
22807, Paris, Light Heavyweight, 1
22808, Los Angeles, Light Heavyweight, 0
22809, Las Vegas, Light Heavyweight, 1
22810, New York, Light Heavyweight, 0
22811, Denver, Light Heavyweight, 0
22812, New York, Light Heavyweight, 0
22813, Las Vegas, Light Heavyweight, 0
22814, Las Vegas, Light Heavyweight, 1
22815, London, Light Heavyweight, 0
22816, Las Vegas, Light Heavyweight, 0
22817, Seattle, Light Heavyweight, 0
22818, London, Light Heavyweight, 0
22819, Dublin, Light Heavyweight, 0
22820, Denver, Light Heavyweight, 1
22821, Paris, Light Heavyweight, 1
22822, Seattle, Light Heavyweight, 0
22823, Los Angeles, Light Heavyweight, 0
22824, New York, Light Heavyweight, 1
22825, London, Light Heavyweight, 0
22826, London, Light Heavyweight, 1
22827, London, Light Heavyweight, 1
22828, New York, Light Heavyweight, 0
22829, New York, Light Heavyweight, 0
22830, London, Light Heavyweight, 1
22831, London, Light Heavyweight, 1
22832, Dublin, Light Heavyweight, 0
22833, London, Light Heavyweight, 1
22834, New York, Light Heavyweight, 1
22835, London, Light Heavyweight, 1
22836, London, Light Heavyweight, 0
22837, New York, Light Heavyweight, 1
22838, New York, Light Heavyweight, 0
22839, Seattle, Light Heavyweight, 0
22840, Paris, Light Heavyweight, 0
22841, Seattle, Light Heavyweight, 1
22842, Seattle, Light Heavyweight, 0
22843, Seattle, Light Heavyweight, 1
22844, New York, Light Heavyweight, 0
22845, Los Angeles, Light Heavyweight, 0
22846, Las Vegas, Light Heavyweight, 1
22847, Paris, Light Heavyweight, 0
22848, Dublin, Light Heavyweight, 0
22849, Paris, Light Heavyweight, 1
22850, Dublin, Light Heavyweight, 0
22851, Paris, Light Heavyweight, 1
22852, Seattle, Light Heavyweight, 1
22853, Dublin, Light Heavyweight, 0
22854, Denver, Light Heavyweight, 0
22855, Denver, Light Heavyweight, 0
22856, Los Angeles, Light Heavyweight, 1
22857, Las Vegas, Light Heavyweight, 1
22858, Dublin, Light Heavyweight, 1
22859, Dublin, Light Heavyweight, 1
22860, London, Light Heavyweight, 1
22861, Denver, Light Heavyweight, 1
22862, New York, Light Heavyweight, 0
22863, New York, Light Heavyweight, 0
22864, New York, Light Heavyweight, 0
22865, Denver, Light Heavyweight, 1
22866, Denver, Light Heavyweight, 1
22867, Las Vegas, Light Heavyweight, 1
22868, Las Vegas, Light Heavyweight, 0
22869, Denver, Light Heavyweight, 1
22870, Seattle, Light Heavyweight, 1
22871, London, Light Heavyweight, 0
22872, Dublin, Light Heavyweight, 0
22873, New York, Light Heavyweight, 0
22874, Paris, Light Heavyweight, 0
22875, Paris, Light Heavyweight, 1
22876, Paris, Light Heavyweight, 1
22877, Las Vegas, Light Heavyweight, 1
22878, London, Light Heavyweight, 1
22879, New York, Light Heavyweight, 1
22880, London, Light Heavyweight, 1
22881, Dublin, Light Heavyweight, 1
22882, London, Light Heavyweight, 1
22883, Dublin, Light Heavyweight, 0
22884, Paris, Light Heavyweight, 1
22885, London, Light Heavyweight, 0
22886, Las Vegas, Light Heavyweight, 1
22887, Dublin, Light Heavyweight, 0
22888, New York, Light Heavyweight, 1
22889, Seattle, Light Heavyweight, 1
22890, Paris, Light Heavyweight, 0
22891, Los Angeles, Light Heavyweight, 0
22892, Seattle, Light Heavyweight, 0
22893, Dublin, Light Heavyweight, 0
22894, Denver, Light Heavyweight, 1
22895, Paris, Light Heavyweight, 1
22896, Seattle, Light Heavyweight, 0
22897, Seattle, Light Heavyweight, 0
22898, Las Vegas, Light Heavyweight, 0
22899, Seattle, Light Heavyweight, 0
22900, Denver, Light Heavyweight, 1
22901, Denver, Light Heavyweight, 0
22902, Las Vegas, Light Heavyweight, 1
22903, Denver, Light Heavyweight, 1
22904, London, Light Heavyweight, 1
22905, Las Vegas, Light Heavyweight, 1
22906, Los Angeles, Light Heavyweight, 0
22907, Dublin, Light Heavyweight, 0
22908, Seattle, Light Heavyweight, 0
22909, London, Light Heavyweight, 1
22910, Paris, Light Heavyweight, 0
22911, Las Vegas, Light Heavyweight, 1
22912, Dublin, Light Heavyweight, 1
22913, New York, Light Heavyweight, 0
22914, Paris, Light Heavyweight, 0
22915, Seattle, Light Heavyweight, 1
22916, Los Angeles, Light Heavyweight, 1
22917, Paris, Light Heavyweight, 0
22918, Denver, Light Heavyweight, 0
22919, Los Angeles, Light Heavyweight, 1
22920, Paris, Light Heavyweight, 0
22921, Seattle, Light Heavyweight, 1
22922, Los Angeles, Light Heavyweight, 1
22923, Seattle, Light Heavyweight, 0
22924, Los Angeles, Light Heavyweight, 0
22925, Seattle, Light Heavyweight, 1
22926, New York, Light Heavyweight, 0
22927, Dublin, Light Heavyweight, 0
22928, Las Vegas, Light Heavyweight, 1
22929, London, Light Heavyweight, 1
22930, Seattle, Light Heavyweight, 0
22931, Los Angeles, Light Heavyweight, 0
22932, London, Light Heavyweight, 1
22933, Seattle, Light Heavyweight, 0
22934, Paris, Light Heavyweight, 1
22935, Dublin, Light Heavyweight, 0
22936, Paris, Light Heavyweight, 1
22937, Paris, Light Heavyweight, 1
22938, Las Vegas, Light Heavyweight, 0
22939, Los Angeles, Light Heavyweight, 1
22940, Seattle, Light Heavyweight, 0
22941, Las Vegas, Light Heavyweight, 0
22942, Los Angeles, Light Heavyweight, 0
22943, Las Vegas, Light Heavyweight, 0
22944, Seattle, Light Heavyweight, 0
22945, London, Light Heavyweight, 1
22946, Paris, Light Heavyweight, 1
22947, New York, Light Heavyweight, 1
22948, Seattle, Light Heavyweight, 0
22949, London, Light Heavyweight, 0
22950, Las Vegas, Light Heavyweight, 1
22951, Seattle, Light Heavyweight, 0
22952, Los Angeles, Light Heavyweight, 0
22953, Las Vegas, Light Heavyweight, 1
22954, Las Vegas, Light Heavyweight, 0
22955, New York, Light Heavyweight, 1
22956, Los Angeles, Light Heavyweight, 1
22957, Seattle, Light Heavyweight, 0
22958, Las Vegas, Light Heavyweight, 0
22959, Los Angeles, Light Heavyweight, 0
22960, Seattle, Light Heavyweight, 1
22961, Las Vegas, Light Heavyweight, 0
22962, Seattle, Light Heavyweight, 0
22963, Los Angeles, Light Heavyweight, 1
22964, Las Vegas, Light Heavyweight, 0
22965, Las Vegas, Light Heavyweight, 1
22966, New York, Light Heavyweight, 0
22967, Dublin, Light Heavyweight, 1
22968, Dublin, Light Heavyweight, 0
22969, New York, Light Heavyweight, 1
22970, New York, Light Heavyweight, 0
22971, Los Angeles, Light Heavyweight, 0
22972, Denver, Light Heavyweight, 1
22973, Dublin, Light Heavyweight, 1
22974, Seattle, Light Heavyweight, 0
22975, New York, Light Heavyweight, 1
22976, Los Angeles, Light Heavyweight, 0
22977, Los Angeles, Light Heavyweight, 1
22978, Denver, Light Heavyweight, 0
22979, London, Light Heavyweight, 1
22980, Dublin, Light Heavyweight, 0
22981, Dublin, Light Heavyweight, 0
22982, New York, Light Heavyweight, 1
22983, Los Angeles, Light Heavyweight, 0
22984, New York, Light Heavyweight, 1
22985, New York, Light Heavyweight, 1
22986, Denver, Light Heavyweight, 1
22987, New York, Light Heavyweight, 0
22988, Las Vegas, Light Heavyweight, 0
22989, New York, Light Heavyweight, 0
22990, Seattle, Light Heavyweight, 1
22991, Los Angeles, Light Heavyweight, 0
22992, Las Vegas, Light Heavyweight, 0
22993, Las Vegas, Light Heavyweight, 0
22994, Dublin, Light Heavyweight, 0
22995, London, Light Heavyweight, 1
22996, Denver, Light Heavyweight, 0
22997, Las Vegas, Light Heavyweight, 0
22998, Paris, Light Heavyweight, 0
22999, Seattle, Light Heavyweight, 0
23000, Los Angeles, Light Heavyweight, 1
23001, Los Angeles, Light Heavyweight, 1
23002, Paris, Light Heavyweight, 1
23003, London, Light Heavyweight, 1
23004, Las Vegas, Light Heavyweight, 0
23005, Las Vegas, Light Heavyweight, 0
23006, Paris, Light Heavyweight, 0
23007, New York, Light Heavyweight, 1
23008, Paris, Light Heavyweight, 0
23009, Dublin, Light Heavyweight, 0
23010, London, Light Heavyweight, 1
23011, Las Vegas, Light Heavyweight, 1
23012, Denver, Light Heavyweight, 0
23013, Las Vegas, Light Heavyweight, 0
23014, Las Vegas, Light Heavyweight, 0
23015, Dublin, Light Heavyweight, 0
23016, Paris, Light Heavyweight, 0
23017, Seattle, Light Heavyweight, 0
23018, Las Vegas, Light Heavyweight, 1
23019, Denver, Light Heavyweight, 1
23020, Dublin, Light Heavyweight, 1
23021, Las Vegas, Light Heavyweight, 1
23022, New York, Light Heavyweight, 0
23023, Denver, Light Heavyweight, 0
23024, New York, Light Heavyweight, 0
23025, Las Vegas, Light Heavyweight, 0
23026, Paris, Light Heavyweight, 1
23027, New York, Light Heavyweight, 0
23028, New York, Light Heavyweight, 0
23029, Seattle, Light Heavyweight, 0
23030, Los Angeles, Light Heavyweight, 1
23031, New York, Light Heavyweight, 0
23032, New York, Light Heavyweight, 1
23033, Los Angeles, Light Heavyweight, 0
23034, Paris, Light Heavyweight, 0
23035, Dublin, Light Heavyweight, 1
23036, New York, Light Heavyweight, 1
23037, Seattle, Light Heavyweight, 1
23038, New York, Light Heavyweight, 0
23039, Dublin, Light Heavyweight, 0
23040, Paris, Light Heavyweight, 1
23041, Seattle, Light Heavyweight, 1
23042, Los Angeles, Light Heavyweight, 0
23043, Paris, Light Heavyweight, 0
23044, Seattle, Light Heavyweight, 1
23045, Los Angeles, Light Heavyweight, 0
23046, Las Vegas, Light Heavyweight, 1
23047, New York, Light Heavyweight, 1
23048, Dublin, Light Heavyweight, 1
23049, Denver, Light Heavyweight, 1
23050, Dublin, Light Heavyweight, 1
23051, Denver, Light Heavyweight, 1
23052, Dublin, Light Heavyweight, 1
23053, Dublin, Light Heavyweight, 1
23054, Denver, Light Heavyweight, 0
23055, Denver, Light Heavyweight, 0
23056, London, Light Heavyweight, 1
23057, Paris, Light Heavyweight, 1
23058, Los Angeles, Light Heavyweight, 1
23059, Las Vegas, Light Heavyweight, 1
23060, Seattle, Light Heavyweight, 0
23061, Paris, Light Heavyweight, 0
23062, Seattle, Light Heavyweight, 0
23063, Denver, Light Heavyweight, 0
23064, Los Angeles, Light Heavyweight, 1
23065, New York, Light Heavyweight, 1
23066, Paris, Light Heavyweight, 0
23067, Dublin, Light Heavyweight, 1
23068, Los Angeles, Light Heavyweight, 0
23069, Paris, Light Heavyweight, 0
23070, Las Vegas, Light Heavyweight, 0
23071, London, Light Heavyweight, 1
23072, Paris, Light Heavyweight, 0
23073, Dublin, Light Heavyweight, 0
23074, Los Angeles, Light Heavyweight, 1
23075, New York, Light Heavyweight, 0
23076, Los Angeles, Light Heavyweight, 0
23077, Paris, Light Heavyweight, 1
23078, Denver, Light Heavyweight, 0
23079, Denver, Light Heavyweight, 1
23080, Dublin, Light Heavyweight, 1
23081, Seattle, Light Heavyweight, 0
23082, Los Angeles, Light Heavyweight, 0
23083, Denver, Light Heavyweight, 1
23084, London, Light Heavyweight, 1
23085, Dublin, Light Heavyweight, 1
23086, Denver, Light Heavyweight, 0
23087, Seattle, Light Heavyweight, 0
23088, Dublin, Light Heavyweight, 1
23089, New York, Light Heavyweight, 1
23090, London, Light Heavyweight, 0
23091, Las Vegas, Light Heavyweight, 0
23092, London, Light Heavyweight, 1
23093, Los Angeles, Light Heavyweight, 0
